user_id,user_categories,user_shops,user_brands,user_intentions,user_profile,user_group,user_gender,user_age,user_consumption_1,user_consumption_2,user_is_occupied,user_geography,item_id,item_category,item_shop,item_intention,item_brand,user_item_categories,user_item_shops,user_item_brands,user_item_intentions,position,click,conversion
69818,447654,1229742,3697697,3921358,,,,,,,,,5130437,8314650,8808783,9025818,9215269,9353089,9691368,9902934,,9351665,1,0
163941,445995,1986400,3591701,3948508,3438682,3438762,3438769,3438774,3438777,3438782,3864885,3864888,6349645,8313773,8377940,9059743,9167031,9352319,,,,9351665,0,0
272323,456849,1137268,3680298,3877940,3438658,3438763,3438769,3438775,,3438782,3864885,3864888,5246630,8321759,8500140,9021408,9232357,9359595,,9915065,,9351665,0,0
357823,455838,831415,3637887,3910199,3438709,3438766,3438768,3438772,3438778,3438781,3864885,3864888,6081596,8322037,8562114,9067130,9241985,,,,,9351666,0,0
299349,451091,2243442,3617564,3931050,3438658,3438762,3438769,3438774,,3438782,3864885,3864889,7771503,8317006,8359000,9064965,9347071,9355236,9384947,9996788,10012124,9351665,0,0
49917,451371,3162389,3474632,3911728,3438703,3438760,3438769,3438772,3438778,3438782,3864886,3864888,7774943,8313131,8573087,9103549,9146947,,,,,9351666,0,0
17979,450841,1218259,3711806,3866996,3438667,3438761,3438769,3438773,3438777,3438782,3864885,3864890,8089754,8315268,8801366,9092519,9174634,9353600,9686398,,10072072,9351666,0,0
216817,449091,939992,3554174,3871023,3438658,3438763,3438769,3438775,,3438782,3864885,3864890,6481521,8315276,8863099,9060918,9168333,9353608,,,10021801,9351666,0,0
366930,451542,3086008,3775135,3911182,3438658,3438760,3438769,3438772,,3438782,3864885,3864889,5829556,8320662,8433642,9110024,,9358570,,,10085144,9351666,0,0
244195,451800,1127915,3803798,3930344,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,4340009,8316277,8553461,9084983,9316756,9354544,,,10018805,9351665,0,0
436709,446904,1499792,3645141,3868836,3438658,3438766,3438768,3438772,,3438782,3864886,3864887,6009069,8314837,8817037,9029303,9180494,9353244,9696962,9878332,10001464,9351665,0,0
366930,451542,3086008,3775135,3911182,3438658,3438760,3438769,3438772,,3438782,3864885,3864889,5465919,8320662,8585317,9059359,9325114,9358570,,9981208,10085144,9351666,0,0
169075,451542,3430750,3692074,3883252,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,7862751,8316591,8901405,9020340,9274649,9354838,,,,9351666,0,0
435054,450778,1787604,3778395,3913664,3438658,3438757,3438768,3438774,,3438782,3864885,3864889,7939188,8315275,8803624,9023316,9163248,,,,,9351665,0,0
306240,451112,2874850,3798242,3925842,3438658,3438762,3438769,3438774,,3438782,3864885,3864889,4993231,8317173,8582648,9055491,9267640,,,,,9351665,0,0
369863,451541,3207970,3860979,3911728,3438671,3438761,3438769,3438773,3438778,3438782,3864885,3864890,6271610,8315482,8499094,9079073,9292829,,,,,9351666,0,0
166213,456669,3228814,3778873,3909491,3438738,3438757,3438768,3438774,3438778,3438782,3864885,3864890,4873302,8318526,8328162,9071085,9155336,,,,10086073,9351666,0,0
194808,451505,1665256,3548424,3951992,3438658,3438763,3438769,3438775,,3438781,3864885,3864890,4592203,8315289,9016728,9088724,9242389,,,,,9351666,0,0
57012,449112,992853,3761326,3942526,3438746,3438758,3438768,3438775,3438777,3438782,3864885,3864889,7901980,8317499,8531750,9048065,9326213,9355716,,,10056259,9351666,0,0
90891,446808,2917587,3842015,3917709,3438658,3438757,3438768,3438774,,3438782,3864885,3864887,5988504,8314310,8696616,9043273,9318451,9352792,,,,9351666,0,0
240637,446988,1038142,3703327,3941161,,,,,,,,,7603970,8315276,8509734,9076760,,9353608,,,10040160,9351666,0,0
310293,446305,2380711,3612929,3872010,3438703,3438760,3438769,3438772,3438778,3438782,3864886,3864888,5869488,8313479,8607804,9115950,,9352055,,,10090603,9351666,0,0
210138,449924,3159360,3627060,3891776,3438671,3438761,3438769,3438773,3438778,3438782,3864885,3864890,7888686,8316654,8565784,9037176,9267176,9354898,,,10083576,9351665,0,0
312267,446140,2262926,3844557,3928506,3438658,3438766,3438768,3438772,,3438782,3864886,,6185201,8316151,8958491,9061742,9184413,,,,,9351666,0,0
152426,445232,514724,3628671,3947040,,,,,,,,,7047345,8316595,8511401,9028803,9275155,9354842,,,10076529,9351666,0,0
129902,456231,2731346,3563296,3890486,,,,,,,,,7423139,8316392,8502567,9107579,9341379,9354650,,9992688,10082902,9351666,0,0
306927,451543,1088563,3803798,3887511,3438658,3438766,3438768,3438772,,3438782,3864885,3864888,5761961,8315894,8747086,9107808,9304508,9354188,9649585,,,9351666,0,0
389732,455119,592681,3763560,3926048,3438738,3438757,3438768,3438774,3438778,3438782,3864885,3864890,7421235,8321618,8570683,9065313,9307051,,,,,9351665,0,0
396313,450895,2708738,3662651,3917576,,,,,,,,,6357122,8316797,8793299,9113645,9280624,9355037,,,10088486,9351666,0,0
387444,445991,2780258,3498445,3940592,3438658,3438762,3438769,3438774,,3438781,3864885,,7697984,8314508,8936715,9076735,9143822,9352959,,,10090095,9351665,0,0
268916,450879,3251626,3824031,3871378,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,6621239,8316798,8663388,9079700,,9355038,,,,9351666,0,0
208762,445232,2446271,3515248,3910067,3438658,3438762,3438769,3438774,,3438782,3864885,3864889,4703448,8316579,8986784,9036039,9234544,9354826,,,10082975,9351665,0,0
258030,449928,1138109,3854487,3963130,3438658,3438757,3438768,3438774,3438778,3438780,3864885,,5332911,8313709,8510724,9105788,9295993,9352263,,9960415,10068025,9351665,0,0
174861,449111,785250,3786798,3894568,3438658,3438761,3438769,3438773,,3438782,3864885,3864888,7299327,8316589,8506629,9071552,,9354836,,,10053717,9351666,0,0
225210,450837,1937087,3783151,3962777,3438658,3438761,3438769,3438773,,3438780,3864885,,8063916,8317499,8682016,9080710,9121225,9355716,9605493,9835223,10087588,9351666,0,0
110591,445995,655378,3612929,3950345,3438710,3438766,3438768,3438772,3438777,3438782,3864885,3864887,6461320,8316994,8975707,9036850,9131928,9355224,9803989,9842928,10086056,9351665,0,0
45396,449104,3088268,3677949,3869138,3438658,3438764,3438769,3438776,,3438782,3864885,3864887,5258279,8319714,8696568,9067095,9219880,,,,,9351665,0,0
335271,449380,2850374,3768974,3907330,3438658,3438762,3438769,3438774,,3438780,3864885,,7660979,8317006,8866574,9069662,9317249,9355236,,,,9351665,0,0
341889,452447,869322,3763560,3924707,,,,,,,,,5406548,8315398,9008354,9053181,9171174,,,,,9351666,1,0
133540,455916,1464899,3647555,3911728,3438658,3438761,3438769,3438773,,3438782,3864885,3864887,7400375,8318056,8472478,9057725,9318366,9356221,9462827,9976322,10037405,9351666,0,0
236552,446382,3038897,3481248,3914980,3438658,3438762,3438769,3438774,,3438781,3864885,3864888,5739831,8316192,8374134,9057677,9151190,,,,,9351665,0,0
169003,450895,2938273,3803798,3901612,3438658,3438763,3438769,3438775,,3438782,3864885,3864889,5566372,8315275,8343523,9103447,9122676,9353607,,9836235,10011606,9351665,0,0
96480,446478,993348,3591701,3910067,3438683,3438762,3438769,3438774,3438777,3438782,3864885,3864890,7861920,8316856,8981663,9042779,9307197,9355093,9808055,9968395,10085020,9351665,0,0
82310,452805,1010647,3816571,3930344,3438658,3438761,3438769,3438773,,3438782,3864885,,7568559,8316856,8788697,9028927,,9355093,,,10010801,9351666,1,0
179869,451886,3270368,3708711,3888848,,,,,,,,,5118619,8317091,8980427,9049068,,9355321,9807218,,10023607,9351666,0,0
28797,445561,2820901,3684840,3872010,3438658,3438760,3438769,3438772,,3438782,3864885,3864890,4771441,8313964,8878752,9111112,9266706,,,,,9351665,0,0
110797,446305,2407992,3454245,3942526,3438658,3438766,3438768,3438772,,3438782,3864886,,7326650,8315275,8787079,9018301,9191894,9353607,,9886486,,9351666,0,0
206841,446305,618516,3686429,3894662,3438658,3438760,3438769,3438772,,3438782,3864886,,5586252,8315292,8760678,9032264,9235337,9353624,9658864,9917224,,9351666,0,0
122584,451092,843464,3795710,3913664,3438658,3438763,3438769,3438775,,3438782,3864885,3864888,7419281,8315367,8563143,9079337,9287198,,,,,9351666,0,0
95798,451211,618739,3603405,3959958,3438658,3438767,3438768,3438773,3438777,3438782,3864885,,6723496,8317667,8963780,9037748,,9355861,9795941,,10017054,9351666,0,0
374723,449924,1142797,3442551,3937855,3438658,3438762,3438769,3438774,,3438782,3864885,3864889,5224420,8313101,8722638,9065633,9148043,9351707,,,,9351666,0,0
204898,455916,2214682,3744288,3910026,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,7923643,8316591,8728122,9096388,,9354838,,,10002916,9351666,0,0
246031,451091,1313696,3770653,3934684,3438658,3438767,3438768,3438773,,3438782,3864885,3864889,6661797,8316856,8395867,9109890,,9355093,,,,9351665,0,0
119077,450102,818872,3583197,3887777,3438658,3438760,3438769,3438772,3438778,3438782,3864885,,7504920,8317719,8920460,9090730,9175188,9355908,,,,9351665,0,0
228852,456032,886738,3515602,3908100,,,,,,,,,6002287,8317187,8995949,9113509,9225576,,,,,9351665,0,0
230045,450895,596046,3643629,3872911,3438658,3438759,3438768,3438776,,3438782,3864885,3864887,4927034,8316509,8492869,9058264,9315996,9354760,,,,9351665,0,0
420320,451429,1154014,3616376,3911728,3438658,3438761,3438769,3438773,,3438782,3864885,3864890,5246524,8317829,8780216,9034367,9213943,,,,,9351665,0,0
303970,451091,788270,3498445,3896231,3438754,3438759,3438768,3438776,3438777,3438782,3864885,3864888,7323083,8315494,9002157,9068873,9196596,9353819,,,10047426,9351666,0,0
53771,445995,2260062,3824872,3951816,3438736,3438760,3438769,3438772,3438778,3438782,3864885,3864890,7294815,8316590,8411087,9047560,,9354837,,,10083008,9351665,0,0
171008,451537,2471774,3783491,3912033,3438658,3438766,3438768,3438772,,3438782,3864885,,7093228,8315493,8998377,9098873,,9353818,,,,9351666,0,0
35082,450247,2458005,3519164,3894662,3438658,3438760,3438769,3438772,,3438782,3864885,3864888,6508072,8315277,8640380,9095211,9195691,9353609,9577716,9889212,,9351666,0,0
432537,446326,3160974,3474872,3914621,3438737,3438757,3438768,3438774,3438778,3438782,3864885,3864888,7567139,8315281,9012316,9026462,9274007,,,,,9351666,0,0
331440,450977,927542,3864427,3945962,3438658,3438758,3438768,3438775,,3438782,3864885,3864888,4723456,8315092,8664219,9103675,9348712,9353461,,,10030853,9351665,0,0
111181,450880,1074017,3786798,3899511,3438667,3438761,3438769,3438773,3438777,3438782,3864885,3864889,7221873,8315168,8508105,9103137,,,,,,9351666,0,0
378102,449372,2220441,3717493,3892293,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,4545616,8316886,8888630,9063570,,9355123,,,,9351665,0,0
276218,445367,2279457,3464885,3941161,3438658,3438762,3438769,3438774,,3438782,3864885,3864887,4458679,8317028,8591309,9064597,9234843,,,,,9351666,0,0
82860,455119,716157,3516136,3919615,3438725,3438760,3438769,3438772,3438778,3438782,3864885,3864888,7778256,8315482,8508960,9021755,9237732,9353808,,,,9351665,0,0
263208,450939,593698,3842853,3949713,3438658,3438761,3438769,3438773,3438778,3438782,3864885,,5743069,8320783,8540859,9098103,9187511,,,,,9351665,0,0
414224,451537,784088,3824872,3923727,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,5740340,8315493,8342582,9099358,9276858,,,9946826,,9351665,0,0
107164,445232,788270,3847765,3921757,3438686,3438762,3438769,3438774,3438778,3438782,3864885,3864889,6700562,8315494,8939425,9064785,9332380,9353819,,,,9351666,0,0
246225,456032,923373,3472325,3887777,3438658,3438767,3438768,3438773,3438777,3438781,3864885,,4902007,8314161,8730021,9082854,9301537,9352654,9638085,9964273,10060231,9351666,0,0
413385,450954,2881236,3492945,3964039,3438658,3438760,3438769,3438772,,3438782,3864885,3864888,6762846,8317006,8353323,9041145,9178598,9355236,9381120,9876944,,9351665,0,0
124777,451541,2481174,3538225,3942526,3438736,3438760,3438769,3438772,3438777,3438782,3864885,3864889,6557818,8320429,8788984,9022567,,9358356,,,,9351666,0,0
416132,457313,1176636,3716266,3947744,3438746,3438758,3438768,3438775,3438777,3438782,3864885,3864889,5474234,8317345,8348720,9092456,9248059,9355563,,9926283,,9351666,0,0
430845,450880,2028287,3851103,3954057,3438738,3438757,3438768,3438774,3438778,3438782,3864885,3864890,7593088,8317828,8983824,9111409,9129587,9356011,9809525,9841232,10053954,9351665,0,0
313196,450841,1127915,3678799,3885524,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,5259465,8316591,8822881,9020340,9228529,9354838,,,,9351665,0,0
65238,445378,3378819,3617690,3951819,3438690,3438763,3438769,3438775,3438778,3438781,3864885,3864889,7795729,8315281,8687308,9069721,9326278,9353613,,,10088215,9351666,0,0
186165,451150,1521293,3487488,3927170,3438658,3438767,3438768,3438773,,3438780,3864885,,4531131,8320078,8492526,9065814,9199409,9358057,,,10021455,9351666,0,0
257104,450879,2858143,3784788,3916809,3438686,3438762,3438769,3438774,3438778,3438782,3864885,3864889,6261821,8318164,8959636,9041365,9164992,9356312,,9867137,10048116,9351665,1,0
327627,451542,2829630,3506454,3949056,3438658,3438761,3438769,3438773,,3438782,3864885,3864890,7512387,8316559,9001422,9017463,9145188,,,,,9351666,0,0
396115,450841,2483540,3862795,3911728,3438671,3438761,3438769,3438773,3438778,3438782,3864885,3864889,7606981,8315539,8918947,9090633,9269385,,,,,9351666,0,0
164016,455431,1013101,3521904,3955394,3438658,3438767,3438768,3438773,3438778,3438782,3864885,,4881919,8320687,8626961,9082874,9162306,9358594,,9865138,,9351666,0,0
92123,449099,1013017,3549132,3894568,3438667,3438761,3438769,3438773,3438777,3438782,3864885,3864889,7608102,8315289,8675744,9038775,,9353621,9601333,,10032271,9351665,0,0
390981,449068,565259,3549158,3935048,3438658,3438757,3438768,3438774,,3438782,3864885,3864890,7984384,8316590,8867523,9107695,9179888,9354837,,,10083008,9351665,0,0
301176,446326,999753,3672800,3942526,3438658,3438767,3438768,3438773,,3438781,3864885,3864888,7420317,8316886,8436497,9063881,,9355123,,,10019722,9351666,0,0
164579,452393,2749297,3636703,3949143,3438658,3438765,3438768,3438771,,3438781,3864885,,6686068,8317356,8850591,9020567,9236157,9355574,,,,9351666,0,0
81910,450879,1053526,3487855,3908098,3438683,3438762,3438769,3438774,3438777,3438782,3864885,3864890,4600766,8315518,8610354,9035199,,,,,,9351665,0,0
237164,451212,1921129,3689932,3905994,3438739,3438757,3438768,3438774,3438779,3438782,3864885,3864887,4598065,8320901,8882101,9090054,,,,,,9351665,0,0
244465,450879,2669904,3601197,3942526,3438733,3438757,3438768,3438774,3438777,3438782,3864885,3864888,5351237,8317393,8718355,9041048,9297765,,,,,9351666,0,0
225655,446410,646677,3683628,3911728,3438658,3438767,3438768,3438773,,3438781,3864885,,4557656,8317006,8618534,9083976,9291994,9355236,9563255,9957570,10062504,9351666,0,0
422870,449112,993098,3509249,3951247,3438658,3438767,3438768,3438773,,3438782,3864885,3864888,7793127,8317499,8742589,9047535,9322405,9355716,,,10027863,9351666,0,0
327441,450204,3086008,3490788,3947614,3438658,3438761,3438769,3438773,,3438782,3864885,3864888,7301171,8317003,8869621,9109416,,,,,,9351665,0,0
112937,452093,2139916,3445711,3941161,3438658,3438757,3438768,3438774,,3438782,3864885,3864888,6624387,8315289,8357823,9028274,,,,,,9351666,0,0
275287,450840,1073497,3603423,3920961,3438746,3438758,3438768,3438775,3438777,3438782,3864885,3864889,8209827,8317006,8466333,9064965,,9355236,,,10062504,9351666,0,0
72743,451537,2850374,3668880,3900444,3438658,3438762,3438769,3438774,,3438781,3864885,,5802177,8316595,8555329,9114481,9160772,9354842,,,10085988,9351666,1,0
258335,452754,709931,3593283,3911728,3438658,3438762,3438769,3438774,,3438782,3864885,,7961050,8317005,8336761,9053928,,9355235,,,,9351666,0,0
293389,450880,3378819,3551550,3942526,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,7172821,8317003,8953663,9054864,9273412,9355233,,,10057411,9351665,0,0
3628,445366,1053273,3560346,3941161,,,,,,,,,7114325,8315280,8854376,9081949,,9353612,9721863,,10022209,9351666,0,0
22531,445664,3381388,3545070,3880220,3438737,3438757,3438768,3438774,3438778,3438782,3864885,3864888,6859089,8316856,8881465,9028927,9138175,9355093,,,10011998,9351665,0,0
211330,451542,3187602,3517097,3907158,3438658,3438761,3438769,3438773,3438777,3438781,3864885,,4778833,8317958,8875244,9060476,9256713,,,,,9351666,0,0
340921,450880,2780258,3657098,3869867,3438658,3438761,3438769,3438773,,3438781,3864885,,7423236,8317091,8974751,9051669,,9355321,,,10062595,9351666,0,0
138798,452512,1140383,3689641,3895160,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,4530370,8314037,8625037,9102519,,,,,,9351666,0,0
96608,450880,1196889,3864678,3911728,,,,,,,,,7426763,8316795,8675505,9045007,,9355035,,,10047354,9351666,0,0
440291,449922,2371487,3782965,3910828,3438734,3438757,3438768,3438774,3438777,3438782,3864885,3864890,5208937,8313422,8578809,9082527,9249021,9352005,9536614,9926961,10018882,9351666,0,0
298286,449099,2224758,3467036,3910026,3438658,3438761,3438769,3438773,,3438782,3864885,3864890,4431459,8315540,8931826,9068904,9231685,,,,,9351666,0,0
398865,450895,3390828,3835577,3907333,3438737,3438757,3438768,3438774,3438778,3438782,3864885,3864888,7039254,8317356,8873202,9034496,,,,,,9351665,0,0
16196,449276,1541010,3467036,3910026,,,,,,,,,4939394,8319280,8695576,9078241,9199655,,,,,9351665,0,0
423355,455809,2928015,3688201,3910743,3438658,3438757,3438768,3438774,,3438780,3864885,,4189951,8318086,8463391,9057892,9161418,,,,,9351666,0,0
42470,445118,2826366,3673502,3922643,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,5109354,8316204,8934559,9104053,9228591,,,,,9351665,0,0
28209,451212,1508950,3824872,3941161,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,7578365,8316590,8528255,9107713,9148532,9354837,,,,9351665,0,0
264730,451371,1102042,3457247,3949144,,,,,,,,,5970825,8317608,8859029,9017257,9308126,9355815,,9969069,,9351666,0,0
69332,451999,863379,3847765,3957072,3438685,3438762,3438769,3438774,3438778,3438782,3864885,3864888,4445915,8316856,8826856,9030223,9347961,9355093,9703538,9997424,10011998,9351666,0,0
232525,454545,2191926,3850245,3933403,3438658,3438758,3438768,3438775,,3438782,3864885,,7499731,8313081,8446758,9088162,9173314,9351687,,9873135,,9351665,0,0
395573,451091,3117502,3549158,3942526,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,7594518,8315494,8906626,9068873,9292793,9353819,,,10081816,9351666,1,0
8545,450879,811198,3559548,3911728,3438658,3438761,3438769,3438773,,3438782,3864885,3864890,8097316,8316886,8573927,9044616,,9355123,,,10030955,9351666,0,0
378112,,,,3899511,3438686,3438762,3438769,3438774,3438778,3438782,3864885,3864890,7578548,8317009,8869759,9043698,9303384,,,,,9351666,0,0
305951,449546,2197681,3664851,3894565,3438658,3438761,3438769,3438773,,3438781,3864885,,6725605,8319773,8952666,9090809,9251234,,,,,9351665,0,0
329475,450878,1780300,3763560,3870888,3438658,3438760,3438769,3438772,,3438782,3864886,3864889,7363275,8317006,8377779,9050193,9349894,9355236,,,,9351666,0,0
219674,451541,944024,3755993,3922525,3438682,3438762,3438769,3438774,3438777,3438782,3864885,3864888,7877885,8316589,8778267,9082871,,9354836,9670786,,10060247,9351665,0,0
142927,455848,474708,3441632,3877392,3438658,3438761,3438769,3438773,,3438782,3864885,3864888,6332236,8315415,8952952,9067341,9268592,9353745,,,10005682,9351665,0,0
229032,457313,2407992,3693176,3887910,3438658,3438767,3438768,3438773,,3438782,3864885,3864888,5457592,8315754,8529230,9057136,9289106,9354071,,,10078264,9351665,0,0
271603,456032,2119670,3517097,3910962,3438658,3438767,3438768,3438773,,3438782,3864885,3864887,8238381,8314201,8956538,9041495,9170158,9352690,9790913,9870854,10071101,9351665,0,0
107077,451537,786322,3628671,3948686,3438658,3438764,3438769,3438776,,3438782,3864885,,6438598,8317356,8762198,9079706,9158131,9355574,9659917,9862083,10058841,9351665,0,0
217657,451290,1142797,3467036,3894568,3438658,3438762,3438769,3438774,,3438782,3864885,3864890,5828425,8315511,8950937,9034312,9277401,,,,,9351665,0,0
152831,451879,2309903,3442461,3914540,3438736,3438760,3438769,3438772,3438778,3438782,3864885,3864889,7880031,8316592,8682016,9064454,9121225,9354839,,9835223,10016020,9351665,0,0
144088,445232,677555,3761526,3963262,3438658,3438762,3438769,3438774,,3438782,3864885,,6801527,8314508,8929765,9076735,9117753,9352959,,,10077878,9351666,0,0
188469,450658,1064310,3647300,3911728,3438658,3438762,3438769,3438774,,3438781,3864885,,5072347,8315278,8941476,9078625,,9353610,9780471,,10056331,9351666,0,0
302466,449111,2296794,3560272,3929274,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,7088822,8316856,8926633,9078967,9188334,9355093,9770526,9883968,10023513,9351666,0,0
394698,456242,1386756,3479258,3930932,3438658,3438767,3438768,3438773,,3438782,3864885,,6965483,8315289,8417912,9086921,,9353621,,,10063964,9351665,0,0
367418,451429,3044530,3851103,3923595,3438671,3438761,3438769,3438773,3438778,3438782,3864885,3864890,4483362,8320785,8599679,9076664,,,,,,9351666,0,0
99919,445307,804987,3639242,3896939,3438686,3438762,3438769,3438774,3438778,3438782,3864885,3864889,7128664,8317312,8800956,9066354,,9355531,,,,9351665,0,0
438676,456244,3101413,3498445,3942526,3438658,3438757,3438768,3438774,,3438781,3864885,3864889,6871249,8315281,8389617,9088075,,9353613,,,,9351665,0,0
185515,449312,1925358,3692289,3938821,3438683,3438762,3438769,3438774,3438777,3438782,3864885,3864889,5067644,8316758,8589716,9042608,9136815,9354998,,,10079323,9351665,0,0
10172,451999,1708953,3438838,3944836,3438658,3438756,3438769,3438771,,3438782,3864885,,8165161,8317499,8845684,9079440,,9355716,9716130,,10028347,9351666,0,0
130786,450934,2371405,3530201,3941161,3438695,3438763,3438769,3438775,3438777,3438782,3864885,3864890,7890351,8316796,8853219,9077407,9275599,9355036,,9945916,,9351666,0,0
77592,446305,3223156,3445711,3941161,3438658,3438763,3438769,3438775,,3438782,3864885,,5167732,8317015,8955882,9039933,9166675,9355245,,9868335,,9351665,0,0
36465,449091,1142797,3518400,3942526,3438658,3438761,3438769,3438773,,3438782,3864885,3864890,7618757,8317003,8342939,9086263,9128959,9355233,,,10069774,9351666,1,0
51725,455916,2675073,3590183,3896670,3438658,3438762,3438769,3438774,,3438782,3864885,,5410560,8315490,8809453,9051957,9161106,9353815,,,,9351665,0,0
231282,449924,550150,3799540,3922711,3438658,3438762,3438769,3438774,3438777,3438781,3864885,,4936130,8317499,8968701,9100846,,9355716,,,10064427,9351666,0,0
206697,449928,736980,3745792,3933211,3438734,3438757,3438768,3438774,3438777,3438782,3864885,3864890,6383124,8316875,9003104,9082674,9262139,,,,,9351666,0,0
173610,451542,3302002,3765068,3911728,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,8006997,8316795,8652855,9033230,,9355035,,,10012266,9351665,0,0
68218,451901,3266535,3809981,3894568,3438658,3438757,3438768,3438774,,3438782,3864885,,6183625,8316590,8955893,9027996,,,,,,9351666,0,0
210448,449111,2498685,3486794,3939960,3438710,3438766,3438768,3438772,3438778,3438782,3864885,3864888,4113777,8319276,8752712,9070526,9166402,,,,,9351666,0,0
125860,449924,3404252,3462619,3955304,3438665,3438761,3438769,3438773,3438777,3438782,3864885,3864887,5284889,8315539,8592104,9073379,9274167,9353863,9545494,9944845,10010538,9351666,0,0
440383,450841,761335,3682971,3905994,3438658,3438767,3438768,3438773,3438778,3438780,3864885,,6352601,8317483,8847289,9080322,9200719,,,,,9351666,0,0
221201,445995,2851440,3439153,3963262,3438658,3438762,3438769,3438774,,3438782,3864885,3864889,6943699,8315281,8617671,9058129,,9353613,,,10037596,9351665,0,0
401920,450841,1267301,3808812,3913193,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,6461147,8316367,8508584,9091093,,,,,,9351665,0,0
322542,449091,2887545,3858611,3878387,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,7407132,8316590,8997137,9066808,9138558,9354837,,,10083008,9351666,0,0
135200,450879,680037,3566594,3911728,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,4636547,8313679,8970570,9044554,9240709,9352234,,,,9351665,0,0
353880,450880,2874507,3483291,3910026,3438736,3438760,3438769,3438772,3438778,3438782,3864885,3864890,7834346,8315366,8809425,9032393,9239635,9353697,,,,9351665,0,0
114263,450658,511704,3627156,3929687,3438658,3438763,3438769,3438775,3438777,3438782,3864885,,7006433,8316856,8824264,9105838,,,,,,9351666,0,0
264219,449104,3172032,3778829,3956882,3438658,3438763,3438769,3438775,,3438782,3864885,3864890,4970279,8315521,8387832,9080730,9326570,9353845,,,10022719,9351666,0,0
36465,449091,1142797,3518400,3942526,3438658,3438761,3438769,3438773,,3438782,3864885,3864890,4561101,8316368,8898850,9058555,9305235,,,,,9351666,0,0
170143,449091,3222063,3805533,3951816,3438658,3438761,3438769,3438773,,3438782,3864885,,6264433,8318164,8675049,9049057,9293030,,,,,9351666,0,0
338847,451033,1452311,3674672,3961453,3438658,3438763,3438769,3438775,,3438780,3864885,,7728977,8316986,8546744,9057767,9195516,9355216,,,,9351666,0,0
399461,449068,1882258,3517558,3911728,3438658,3438762,3438769,3438774,3438778,3438782,3864885,,5929508,8314541,8795429,9075550,,9352988,,,,9351665,0,0
119886,450880,2947125,3763313,3942525,3438658,3438761,3438769,3438773,3438778,3438782,3864885,,6665321,8316392,8968150,9049177,,9354650,,,10029366,9351666,0,0
176800,452512,2917317,3456997,3910026,3438685,3438762,3438769,3438774,3438778,3438782,3864885,3864888,8081422,8317499,8964255,9024144,,9355716,9796258,,10028347,9351666,0,0
405708,450247,2944624,3670661,3901283,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,7749490,8316590,9004114,9062854,,9354837,,,10027887,9351665,0,0
1735,449113,3055843,3796032,3936385,3438703,3438760,3438769,3438772,3438779,3438782,3864886,3864888,8183738,8314286,8564158,9036237,9129309,9352769,,,,9351665,0,0
84268,447350,2773213,3614593,3942526,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,7580894,8317887,8848045,9018392,9210971,9356068,,,10059707,9351666,0,0
115180,451663,1843437,3572006,3949143,3438658,3438761,3438769,3438773,,3438782,3864885,,7716848,8316591,9014739,9053711,9190411,9354838,9830546,9885424,,9351666,0,0
436856,451116,2454791,3664851,3910065,3438658,3438762,3438769,3438774,,3438782,3864885,,4035409,8315789,8346402,9066990,,9354105,,,10020015,9351665,0,0
56759,,,,3869204,3438670,3438756,3438769,3438771,3438777,3438782,3864885,,7590882,8315276,8913238,9067906,9188334,,,,10040160,9351666,0,0
305417,449527,3378819,3461995,3911728,3438658,3438761,3438769,3438773,,3438782,3864885,,7910854,8317499,8995737,9024144,,9355716,,,10028347,9351666,0,0
107880,451429,833470,3730501,3911728,3438658,3438760,3438769,3438772,3438778,3438782,3864885,,8093560,8316591,8605988,9061428,9146674,9354838,9554821,9853682,10040630,9351666,0,0
433385,450880,788270,3628671,3940592,3438658,3438757,3438768,3438774,,3438782,3864885,3864887,7333089,8316893,8830821,9065873,,9355130,,,,9351666,0,0
72998,450247,2761804,3595231,3951816,,,,,,,,,6889073,8316931,8721332,9053137,9326586,,9632175,9982242,,9351666,0,0
429233,449112,520004,3843939,3913193,3438738,3438757,3438768,3438774,3438778,3438782,3864885,3864889,5116472,8316798,8565057,9031110,9318876,,,,,9351665,0,0
103032,456213,3434530,3617270,3962142,3438658,3438759,3438768,3438776,,3438781,3864885,,7936536,8316757,8894360,9020280,,9354997,,,,9351666,0,0
